subject,muscle_pair,phase,sec,value
subject_626,CCI_SCML_STL,SecondThreshold,0.9997941,0.5931938096665279
subject_626,CCI_SCML_STL,VO2max,0.9997941,0.6480785155592095
subject_626,CCI_SCML_STL,WanT,0.9997941,0.4948275662702007
subject_626,CCI_SCML_STL,Warmup,0.9997941,0.8869125478208589
subject_627,CCI_SCML_STL,Cooldown,0.9997941,0.5678862879347732
subject_627,CCI_SCML_STL,SecondThreshold,0.9997941,0.4089092094945991
subject_627,CCI_SCML_STL,VO2max,0.9997941,0.6588199349531241
subject_627,CCI_SCML_STL,WanT,0.9997941,0.716788275063578
subject_627,CCI_SCML_STL,Warmup,0.9997941,0.6110914492772967
subject_628,CCI_SCML_STL,Cooldown,0.9997941,0.7633556948473047
subject_628,CCI_SCML_STL,SecondThreshold,0.9997941,0.599520467563722
subject_628,CCI_SCML_STL,VO2max,0.9997941,0.5452891146794469
subject_628,CCI_SCML_STL,WanT,0.9997941,0.8829589685149417
subject_628,CCI_SCML_STL,Warmup,0.9997941,0.9265802175977884
subject_629,CCI_SCML_STL,Cooldown,0.9997941,0.8091733781186116
subject_629,CCI_SCML_STL,SecondThreshold,0.9997941,
subject_629,CCI_SCML_STL,VO2max,0.9997941,0.6937784044724116
subject_629,CCI_SCML_STL,WanT,0.9997941,0.6802591111595514
subject_629,CCI_SCML_STL,Warmup,0.9997941,0.909507483191372
subject_630,CCI_SCML_STL,Cooldown,0.9997941,0.7323406674576762
subject_630,CCI_SCML_STL,SecondThreshold,0.9997941,0.6659255726846812
subject_630,CCI_SCML_STL,VO2max,0.9997941,0.3564548346025262
subject_630,CCI_SCML_STL,WanT,0.9997941,0.3578869475913437
subject_630,CCI_SCML_STL,Warmup,0.9997941,0.6023780179971445
subject_631,CCI_SCML_STL,Cooldown,0.9997941,0.6067877371212278
subject_631,CCI_SCML_STL,SecondThreshold,0.9997941,0.6489639155067723
subject_631,CCI_SCML_STL,VO2max,0.9997941,0.8304685159535964
subject_631,CCI_SCML_STL,WanT,0.9997941,0.9172170802256554
subject_631,CCI_SCML_STL,Warmup,0.9997941,0.6214075442435745
subject_632,CCI_SCML_STL,Cooldown,0.9997941,0.6810578522405419
subject_632,CCI_SCML_STL,SecondThreshold,0.9997941,0.7294493787445331
subject_632,CCI_SCML_STL,VO2max,0.9997941,0.7716364651575932
subject_632,CCI_SCML_STL,WanT,0.9997941,0.3985381937240743
subject_632,CCI_SCML_STL,Warmup,0.9997941,0.3738292415643348
subject_541,CCI_SCML_STL,Cooldown,1.999588,0.9290473597360042
subject_541,CCI_SCML_STL,SecondThreshold,1.999588,0.8882227411071378
subject_541,CCI_SCML_STL,VO2max,1.999588,0.8102271246325817
subject_541,CCI_SCML_STL,WanT,1.999588,0.9438380913668154
subject_541,CCI_SCML_STL,Warmup,1.999588,0.9681726335018858
subject_560,CCI_SCML_STL,Cooldown,1.999588,0.6662168215449114
subject_560,CCI_SCML_STL,SecondThreshold,1.999588,0.9859390498298742
subject_560,CCI_SCML_STL,VO2max,1.999588,0.9921588284852104
subject_560,CCI_SCML_STL,WanT,1.999588,0.9669847602941436
subject_560,CCI_SCML_STL,Warmup,1.999588,0.8644945348940755
subject_570,CCI_SCML_STL,Cooldown,1.999588,0.2376630352681634
subject_570,CCI_SCML_STL,SecondThreshold,1.999588,0.3372298576563875
subject_570,CCI_SCML_STL,VO2max,1.999588,0.6318215787189013
subject_570,CCI_SCML_STL,WanT,1.999588,0.755468094031501
subject_570,CCI_SCML_STL,Warmup,1.999588,0.8848936369461756
subject_571,CCI_SCML_STL,Cooldown,1.999588,0.7434218509300528
subject_571,CCI_SCML_STL,SecondThreshold,1.999588,0.9187329844743726
subject_571,CCI_SCML_STL,VO2max,1.999588,0.7667022908335589
subject_571,CCI_SCML_STL,WanT,1.999588,0.758102503552266
subject_571,CCI_SCML_STL,Warmup,1.999588,0.7800550712585245
subject_572,CCI_SCML_STL,Cooldown,1.999588,0.9462776619047698
subject_572,CCI_SCML_STL,SecondThreshold,1.999588,0.9610191912693246
subject_572,CCI_SCML_STL,VO2max,1.999588,0.9688351656796318
subject_572,CCI_SCML_STL,WanT,1.999588,0.7648215576196992
subject_572,CCI_SCML_STL,Warmup,1.999588,0.9061763692621678
subject_573,CCI_SCML_STL,Cooldown,1.999588,0.8919883614009164
subject_573,CCI_SCML_STL,SecondThreshold,1.999588,0.2838322208753536
subject_573,CCI_SCML_STL,VO2max,1.999588,0.0914946096674105
subject_573,CCI_SCML_STL,WanT,1.999588,0.8984565733947032
subject_573,CCI_SCML_STL,Warmup,1.999588,0.3073581310522139
subject_574,CCI_SCML_STL,Cooldown,1.999588,0.6119816246873809
subject_574,CCI_SCML_STL,SecondThreshold,1.999588,0.0444987175194639
subject_574,CCI_SCML_STL,VO2max,1.999588,0.8264351176369303
subject_574,CCI_SCML_STL,WanT,1.999588,0.395940477020525
subject_574,CCI_SCML_STL,Warmup,1.999588,0.5803196852625613
subject_575,CCI_SCML_STL,Cooldown,1.999588,0.4415225503795176
subject_575,CCI_SCML_STL,SecondThreshold,1.999588,0.4758320417410704
subject_575,CCI_SCML_STL,VO2max,1.999588,0.9145650196047532
subject_575,CCI_SCML_STL,WanT,1.999588,0.6757330594393713
subject_575,CCI_SCML_STL,Warmup,1.999588,0.6806686982969851
subject_577,CCI_SCML_STL,Cooldown,1.999588,0.5105395482706162
subject_577,CCI_SCML_STL,SecondThreshold,1.999588,0.2785269228032214
subject_577,CCI_SCML_STL,VO2max,1.999588,0.5128978992405856
subject_577,CCI_SCML_STL,WanT,1.999588,0.6802476950799557
subject_577,CCI_SCML_STL,Warmup,1.999588,0.5606191936951563
subject_578,CCI_SCML_STL,Cooldown,1.999588,0.8688035316090705
subject_578,CCI_SCML_STL,SecondThreshold,1.999588,0.879711222653842
subject_578,CCI_SCML_STL,VO2max,1.999588,0.9180475410577552
subject_578,CCI_SCML_STL,WanT,1.999588,0.93999220304015
subject_578,CCI_SCML_STL,Warmup,1.999588,0.6339580725687999
subject_579,CCI_SCML_STL,Cooldown,1.999588,0.8801329374370327
subject_579,CCI_SCML_STL,SecondThreshold,1.999588,0.737544383661389
subject_579,CCI_SCML_STL,VO2max,1.999588,0.6661395532162849
subject_579,CCI_SCML_STL,WanT,1.999588,0.3193664673693529
subject_579,CCI_SCML_STL,Warmup,1.999588,0.9345190850711156
subject_580,CCI_SCML_STL,Cooldown,1.999588,0.843273950785325
subject_580,CCI_SCML_STL,SecondThreshold,1.999588,0.8285706363771745
subject_580,CCI_SCML_STL,VO2max,1.999588,0.5707344140172441
subject_580,CCI_SCML_STL,WanT,1.999588,0.4177761292813127
subject_580,CCI_SCML_STL,Warmup,1.999588,0.5319137068904641
subject_581,CCI_SCML_STL,Cooldown,1.999588,0.6443637641656705
subject_581,CCI_SCML_STL,SecondThreshold,1.999588,0.9231027179672951
subject_581,CCI_SCML_STL,VO2max,1.999588,0.8894792453467041
subject_581,CCI_SCML_STL,WanT,1.999588,0.5862414403933133
subject_581,CCI_SCML_STL,Warmup,1.999588,0.8238725465442396
subject_582,CCI_SCML_STL,Cooldown,1.999588,0.6024645922176616
subject_582,CCI_SCML_STL,SecondThreshold,1.999588,0.6886352548547359
subject_582,CCI_SCML_STL,VO2max,1.999588,0.7411942311122536
subject_582,CCI_SCML_STL,WanT,1.999588,0.6024645922176616
subject_582,CCI_SCML_STL,Warmup,1.999588,0.4755255741818423
subject_583,CCI_SCML_STL,Cooldown,1.999588,0.8394462650841864
subject_583,CCI_SCML_STL,SecondThreshold,1.999588,0.8977168126883956
subject_583,CCI_SCML_STL,VO2max,1.999588,0.99826802811585
subject_583,CCI_SCML_STL,WanT,1.999588,0.3970214053065734
subject_583,CCI_SCML_STL,Warmup,1.999588,0.4033473388131693
subject_584,CCI_SCML_STL,Cooldown,1.999588,0.627595032416776
subject_584,CCI_SCML_STL,SecondThreshold,1.999588,0.9598350083203768
subject_584,CCI_SCML_STL,VO2max,1.999588,0.6166674462199404
subject_584,CCI_SCML_STL,WanT,1.999588,0.6379601615301875
subject_584,CCI_SCML_STL,Warmup,1.999588,0.7562230806452304
subject_585,CCI_SCML_STL,Cooldown,1.999588,0.3098677963130375
subject_585,CCI_SCML_STL,SecondThreshold,1.999588,0.8931573248926532
subject_585,CCI_SCML_STL,VO2max,1.999588,0.7572312864500729
